c Basic Line Mesh
a 610 702 12
a 610 887 17
a 610 860 9
a 610 924 18
a 611 971 20
a 611 887 6
a 611 625 19
a 611 643 13
a 611 882 1
a 611 793 2
a 611 998 9
a 611 779 2
a 612 630 7
a 612 825 17
a 612 826 8
a 612 798 6
a 612 628 18
a 612 851 2
a 612 731 18
a 613 615 5
a 613 652 19
a 613 680 17
a 613 878 12
a 613 761 1
a 613 855 20
a 613 944 3
a 613 847 20
a 613 952 6
a 613 670 13
a 614 919 11
a 614 883 5
a 614 957 4
a 614 753 2
a 615 735 15
a 615 700 3
a 615 834 16
a 615 640 19
a 616 785 6
a 616 643 18
a 616 705 10
a 616 628 3
a 616 712 10
a 616 756 9
a 616 749 3
a 616 873 9
a 616 834 4
a 617 714 8
a 617 893 15
a 617 799 11
a 617 860 12
a 617 851 10
a 617 855 4
a 617 879 8
a 618 849 16
a 618 970 14
a 618 625 9
a 618 807 5
a 619 890 8
a 619 648 8
a 619 889 10
a 619 805 2
a 619 705 3
a 619 730 7
a 619 817 5
a 620 909 2
a 620 782 5
a 620 960 2
a 620 789 12
a 620 644 5
a 620 628 2
a 620 907 15
a 620 772 10
a 620 624 18
a 620 631 3
a 621 693 6
a 621 713 14
a 621 996 8
a 621 862 1
a 621 717 19
a 621 650 7
a 622 938 4
a 622 749 3
a 622 790 13
a 622 758 10
a 622 690 18
a 622 740 12
a 623 907 2
a 623 847 1
a 623 663 2
a 623 891 8
a 623 941 12
a 623 817 19
a 623 749 14
a 623 672 14
a 623 852 7
a 623 908 18
a 623 757 20
a 624 759 7
a 624 887 17
a 624 919 13
a 624 727 17
a 624 686 11
a 624 672 14
a 624 791 5
a 625 978 12
a 625 628 11
a 625 657 5
a 625 677 10
a 625 764 15
a 626 644 16
a 626 762 4
a 626 930 19
a 627 728 19
a 627 835 6
a 627 711 8
a 627 959 14
a 627 793 13
a 627 666 2
a 627 820 14
a 627 664 17
a 627 833 5
a 627 818 17
a 627 665 20
a 627 775 12
a 627 957 13
a 628 859 13
a 628 961 8
a 628 883 8
a 628 875 11
a 628 904 20
a 628 890 6
a 628 887 7
a 628 884 6
a 628 971 4
a 628 826 17
a 629 905 17
a 629 885 12
a 629 709 9
a 629 780 12
a 629 742 17
a 629 749 12
a 629 798 15
a 629 735 7
a 629 945 16
a 629 894 16
a 630 946 15
a 630 931 9
a 630 663 18
a 630 711 14
a 630 770 5
a 630 989 1
a 630 702 18
a 630 991 7
a 631 818 14
a 631 966 9
a 631 984 17
a 631 912 6
a 631 766 14
a 631 774 20
a 631 660 18
a 631 646 2
a 631 958 18
a 631 825 4
a 632 751 16
a 632 892 12
a 632 691 15
a 632 990 8
a 632 696 10
a 632 762 14
a 632 709 7
a 633 929 15
a 633 658 4
a 633 847 11
a 633 762 13
a 633 759 13
a 633 910 14
a 633 715 16
a 633 701 13
a 634 883 11
a 634 952 12
a 635 845 11
a 635 901 14
a 635 826 14
a 635 869 5
a 635 790 14
a 635 999 5
a 635 698 1
a 635 950 8
a 635 647 7
a 635 697 6
a 635 643 12
a 635 965 10
a 635 963 3
a 636 761 10
a 636 927 11
a 636 796 5
a 636 659 18
a 636 802 10
a 636 646 13
a 637 690 11
a 637 714 10
a 637 954 9
a 637 727 8
a 637 795 8
a 637 984 4
a 637 836 14
a 637 934 9
a 637 870 15
a 637 833 8
a 638 881 10
a 638 724 13
a 638 770 11
a 638 805 10
a 638 744 12
a 638 990 14
a 638 977 17
a 639 701 20
a 639 948 2
a 639 990 13
a 639 859 4
a 639 877 13
a 639 986 15
a 639 668 2
a 639 963 13
a 640 888 1
a 640 871 7
a 640 765 2
a 640 759 11
a 640 806 1
a 640 737 13
a 640 754 19
a 640 689 2
a 640 663 1
a 641 930 12
a 641 990 4
a 641 656 7
a 641 965 17
a 641 731 19
a 642 671 11
a 642 925 5
a 642 785 3
a 642 867 5
a 642 866 5
a 642 795 6
a 642 977 12
a 643 738 8
a 643 771 6
a 643 926 17
a 643 934 8
a 643 807 14
a 643 948 19
a 643 834 17
a 644 810 4
a 644 683 8
a 644 972 12
a 644 735 8
a 644 795 15
a 645 858 16
a 645 876 15
a 645 863 8
a 645 710 16
a 645 723 2
a 645 947 6
a 645 699 9
a 645 825 1
a 645 661 3
a 646 651 13
a 646 873 17
a 646 954 11
a 646 833 9
a 646 883 10
a 646 695 11
a 646 960 9
a 646 857 14
a 646 974 12
a 647 687 6
a 647 820 5
a 647 779 13
a 647 883 20
a 647 720 3
a 647 851 12
a 648 690 13
a 648 820 13
a 648 967 11
a 648 710 3
a 648 724 18
a 649 837 5
a 649 787 15
a 649 758 4
a 649 871 16
a 650 987 10
a 650 884 4
a 651 805 20
a 651 992 13
a 651 989 4
a 651 970 3
a 651 883 5
a 651 819 7
a 651 918 15
a 651 680 3
a 651 946 2
a 651 882 11
a 651 886 2
a 652 810 12
a 652 808 7
a 652 896 16
a 652 758 18
a 652 682 20
a 652 978 10
a 653 737 3
a 653 747 7
a 653 883 5
a 653 762 10
a 653 662 16
a 653 912 20
a 653 845 2
a 653 851 15
a 653 825 4
a 653 995 8
a 653 789 9
a 654 843 9
a 654 749 8
a 654 904 13
a 654 825 17
a 654 955 3
a 655 847 15
a 655 790 2
a 655 824 12
a 655 892 2
a 655 834 15
a 655 932 14
a 656 971 17
a 656 947 1
a 656 891 16
a 656 921 17
a 656 834 14
a 657 751 6
a 657 848 5
a 657 925 1
a 657 870 6
a 658 957 9
a 658 668 10
a 658 919 1
a 658 683 5
a 658 686 7
a 659 881 10
a 659 703 9
a 659 680 6
a 659 976 19
a 659 823 8
a 659 894 12
a 659 705 17
a 659 877 20
a 659 826 2
a 659 782 17
a 659 907 14
a 660 786 1
a 660 983 3
a 660 912 19
a 660 793 12
a 660 691 3
a 660 741 20
a 660 689 13
a 660 778 3
a 661 814 15
a 661 820 16
a 661 931 6
a 661 740 8
a 661 1001 3
a 661 837 14
a 662 718 1
a 662 700 14
a 662 782 5
a 662 925 1
a 662 790 8
a 662 838 14
a 662 766 18
a 663 705 19
a 663 782 14
a 663 822 7
a 663 798 15
a 663 853 2
a 663 786 6
a 663 825 11
a 663 736 12
a 664 861 7
a 664 698 15
a 664 710 14
a 664 843 9
a 664 962 14
a 664 798 13
a 664 687 2
a 664 866 20
a 664 728 6
a 664 768 9
a 664 739 16
a 665 942 20
a 665 937 16
a 665 763 5
a 665 950 10
a 665 908 5
a 665 839 5
a 665 747 18
a 665 817 2
a 665 753 9
a 666 667 2
a 666 898 7
a 666 693 13
a 666 745 5
a 666 979 6
a 666 706 5
a 666 916 9
a 666 893 19
a 666 682 10
a 666 896 3
a 666 793 6
a 667 996 12
a 667 722 8
a 667 851 2
a 667 911 18
a 667 892 8
a 667 924 2
a 668 682 13
a 668 803 2
a 668 985 17
a 668 959 13
a 669 828 8
a 669 921 8
a 669 715 1
a 669 710 1
a 669 804 13
a 670 995 13
a 670 962 8
a 670 699 7
a 670 813 11
a 670 816 19
a 670 993 3
a 670 934 16
a 671 694 3
a 671 792 2
a 671 1000 10
a 671 778 4
a 671 772 4
a 671 974 4
a 671 820 13
a 672 752 12
a 672 856 19
a 672 700 6
a 672 938 7
a 672 674 5
a 672 869 10
a 672 748 5
a 673 925 15
a 673 726 11
a 673 892 14
a 673 766 13
a 673 954 13
a 673 886 2
a 673 795 8
a 673 842 9
a 673 855 3
a 673 970 1
a 673 705 6
a 674 726 18
a 674 894 4
a 674 740 12
a 674 981 19
a 674 901 17
a 674 803 2
a 674 735 13
a 674 799 4
a 674 702 12
a 675 679 12
a 675 896 14
a 675 875 9
a 675 893 17
a 675 960 3
a 676 823 6
a 676 812 17
a 676 904 5
a 676 781 9
a 676 770 10
a 676 820 14
a 676 782 18
a 676 841 1
a 677 696 12
a 677 903 20
a 677 974 11
a 677 833 5
a 677 757 14
a 677 957 20
a 677 684 4
a 678 877 2
a 678 720 5
a 678 956 18
a 678 840 17
a 678 962 3
a 678 799 11
a 678 983 4
a 678 768 17
a 679 844 9
a 679 792 6
a 679 809 11
a 679 734 16
a 679 857 17
a 680 994 16
a 680 917 8
a 680 786 16
a 680 920 6
a 680 802 15
a 680 941 16
a 680 890 14
a 680 805 20
a 680 858 11
a 681 991 5
a 681 710 4
a 681 844 1
a 681 685 8
a 681 971 6
a 681 861 18
a 681 904 2
a 681 767 8
a 682 810 12
a 682 714 12
a 682 898 5
a 682 927 16
a 682 900 15
a 683 885 20
a 683 783 17
a 683 940 1
a 683 684 19
a 683 715 10
a 683 736 3
a 683 793 6
a 683 824 5
a 683 799 4
a 684 790 19
a 684 823 17
a 684 933 9
a 684 923 6
a 684 737 1
a 684 701 19
a 684 943 7
a 684 947 10
a 684 863 4
a 684 968 10
a 684 957 10
a 685 932 11
a 685 764 2
a 685 919 14
a 685 747 17
a 685 782 12
a 685 817 7
a 685 977 14
a 685 809 20
a 686 829 14
a 686 800 1
a 686 818 5
a 686 964 2
a 686 979 17
a 686 701 10
a 686 746 20
a 687 963 4
a 687 918 9
a 687 938 8
a 687 721 18
a 687 790 20
a 688 848 17
a 688 700 11
a 688 830 8
a 688 952 11
a 688 933 5
a 688 867 4
a 689 701 11
a 689 808 16
a 689 836 14
a 689 970 8
a 689 899 19
a 689 917 11
a 689 780 3
a 690 860 2
a 690 950 11
a 690 844 5
a 690 779 16
a 690 839 11
a 690 918 13
a 690 753 1
a 690 804 3
a 690 796 2
a 690 790 11
a 691 821 3
a 691 856 10
a 691 874 16
a 691 825 19
a 691 739 10
a 691 932 5
a 691 762 10
a 692 742 16
a 692 985 4
a 692 726 14
a 693 992 19
a 693 890 19
a 694 846 15
a 694 798 17
a 694 810 17
a 694 881 18
a 694 728 12
a 694 901 18
a 694 891 14
a 694 758 7
a 694 786 8
a 695 918 16
a 695 992 17
a 696 845 19
a 696 811 18
a 696 841 2
a 696 980 4
a 696 978 12
a 696 966 17
a 696 865 6
a 696 760 15
a 696 777 10
a 697 918 11
a 697 788 19
a 698 719 15
a 698 755 19
a 698 894 14
a 698 829 7
a 698 857 10
a 698 919 13
a 699 994 7
a 699 868 8
a 699 822 15
a 699 906 7
a 699 968 3
a 699 911 14
a 699 722 20
a 699 852 15
a 700 949 20
a 700 761 9
a 700 835 16
a 700 983 13
a 701 840 8
a 701 984 2
a 701 906 3
a 701 889 6
a 701 938 20
a 701 742 3
a 701 741 20
a 701 760 10
a 701 942 6
a 701 718 14
a 701 908 14
a 702 986 3
a 702 866 19
a 702 762 18
a 702 811 1
a 703 991 9
a 703 834 6
a 703 965 20
a 703 976 2
a 703 724 16
a 703 758 17
a 703 931 15
a 704 810 11
a 704 896 10
a 704 769 10
a 704 968 4
a 704 716 18
a 704 824 15
a 705 962 6
a 705 961 5
a 705 839 5
a 705 926 16
a 705 789 10
a 705 915 16
a 706 924 19
a 706 918 5
a 706 757 4
a 706 955 6
a 706 871 10
a 706 854 15
a 707 871 10
a 707 852 18
a 707 748 12
a 707 878 9
a 707 988 8
a 707 831 10
a 708 827 13
a 709 930 18
a 709 797 6
a 709 775 15
a 709 916 11
a 710 881 14
a 710 829 10
a 710 788 19
a 710 787 8
a 710 737 6
a 710 791 19
a 711 742 16
a 711 792 12
a 711 802 15
a 711 881 5
a 711 744 9
a 712 733 7
a 712 781 20
a 712 958 12
a 712 841 5
a 713 732 13
a 713 723 16
a 713 856 13
a 713 788 5
a 714 959 10
a 714 785 4
a 714 967 18
a 714 829 10
a 714 979 7
a 714 973 5
a 715 825 15
a 715 734 16
a 715 859 15
a 715 915 10
a 715 984 1
a 715 810 13
a 715 946 2
a 716 846 3
a 716 723 9
a 716 941 17
a 716 883 8
a 716 817 13
a 716 756 20
a 716 776 6
a 716 886 18
a 717 734 3
a 717 846 11
a 717 812 17
a 717 864 6
a 717 957 4
a 717 817 12
a 717 830 18
a 717 921 9
a 718 863 11
a 718 766 11
a 718 761 19
a 718 896 8
a 718 914 9
a 718 722 17
a 719 879 8
a 719 729 7
a 719 863 2
a 719 887 10
a 719 786 9
a 720 869 19
a 720 725 8
a 720 730 7
a 720 760 20
a 720 779 13
a 721 966 2
a 721 925 11
a 721 735 18
a 721 927 2
a 722 779 2
a 722 972 10
a 722 901 19
a 722 996 17
a 722 745 1
a 722 834 17
a 722 960 10
a 722 998 17
a 722 988 11
a 722 903 8
a 723 992 12
a 723 810 6
a 723 867 7
a 723 799 11
a 723 932 14
a 723 809 11
a 723 802 15
a 723 774 3
a 724 973 10
a 725 762 2
a 725 913 12
a 725 961 1
a 725 738 12
a 725 775 2
a 725 783 20
a 725 842 12
a 726 834 7
a 726 993 1
a 726 849 15
a 726 774 2
a 727 878 4
a 727 730 7
a 727 804 14
a 727 872 2
a 727 938 1
a 727 738 6
a 728 784 5
a 728 947 17
a 728 763 2
a 728 904 2
a 728 800 1
a 729 953 5
a 729 877 11
a 729 999 15
a 729 882 1
a 729 852 2
a 729 799 4
a 729 922 10
a 729 775 18
a 730 989 13
a 730 778 13
a 731 841 12
a 731 970 18
a 731 782 14
a 732 909 10
a 732 807 17
a 732 974 6
a 733 764 7
a 733 959 8
a 733 920 15
a 734 925 17
a 734 862 4
a 734 935 4
a 734 846 13
a 734 854 9
a 734 857 1
a 734 979 6
a 734 825 7
a 735 815 5
a 735 959 5
a 735 799 15
a 735 857 12
a 735 979 14
a 736 926 10
a 736 876 3
a 736 739 8
a 736 810 10
a 736 751 13
a 736 979 11
a 736 792 17
a 736 964 3
a 736 802 8
a 736 815 16
a 737 930 4
a 737 939 12
a 737 941 5
a 738 897 16
a 738 782 16
a 738 875 6
a 738 860 9
a 738 753 6
a 738 976 16
a 738 788 15
a 738 757 10
a 738 907 4
a 738 763 20
a 739 797 15
a 739 964 20
a 739 945 3
a 739 863 1
a 739 837 12
a 739 993 3
a 740 848 15
a 740 870 12
a 740 830 18
a 740 797 17
a 740 917 20
a 740 767 6
a 740 923 19
a 741 865 20
a 741 811 4
a 741 928 6
a 741 772 1
a 742 986 16
a 742 950 12
a 742 792 10
a 742 786 19
a 743 756 13
a 743 914 15
a 743 825 1
a 743 945 19
a 743 863 9
a 743 948 4
a 743 912 10
a 743 900 9
a 743 779 15
a 744 757 17
a 744 825 10
a 744 816 3
a 744 891 1
a 744 900 20
a 744 820 12
a 744 887 14
a 745 812 5
a 745 959 8
a 745 843 20
a 745 941 15
a 746 864 15
a 746 755 13
a 746 884 16
a 746 997 11
a 746 857 4
a 747 940 4
a 747 916 12
a 747 772 13
a 747 873 3
a 747 937 2
a 747 754 10
a 748 856 11
a 748 815 19
a 749 971 4
a 749 812 16
a 749 798 18
a 749 979 1
a 750 847 16
a 751 957 17
a 751 846 19
a 751 894 11
a 751 913 8
a 752 833 19
a 752 857 3
a 752 924 9
a 752 815 4
a 752 997 10
a 753 842 18
a 753 881 17
a 753 823 5
a 753 806 14
a 753 791 15
a 754 995 6
a 754 927 20
a 754 777 20
a 754 877 17
a 754 970 3
a 754 773 5
a 754 984 10
a 755 786 4
a 755 977 12
a 755 881 8
a 755 791 3
a 755 848 12
a 755 781 12
a 755 957 10
a 755 867 15
a 755 900 17
a 755 961 4
a 756 854 3
a 756 922 8
a 756 908 19
a 756 835 13
a 757 775 5
a 757 957 15
a 758 878 20
a 759 796 17
a 759 803 16
a 759 962 8
a 759 935 7
a 760 780 11
a 760 871 14
a 760 835 7
a 760 952 14
a 760 882 7
a 760 995 9
a 760 865 14
a 761 876 16
a 761 774 13
a 761 985 18
a 761 882 10
a 761 868 4
a 761 917 13
a 761 958 18
a 761 916 6
a 762 774 2
a 762 764 14
a 762 1001 19
a 762 937 15
a 762 766 4
a 763 951 14
a 763 987 18
a 763 870 7
a 763 990 7
a 764 790 7
a 764 979 5
a 764 866 9
a 764 927 6
a 764 933 18
a 764 875 1
a 764 998 20
a 764 945 9
a 764 910 4
a 765 967 7
a 765 774 12
a 765 892 16
a 765 804 10
a 765 957 6
a 765 941 20
a 765 904 18
a 766 990 10
a 766 863 2
a 766 941 4
a 766 948 15
a 766 781 5
a 766 907 6
a 767 947 4
a 767 860 17
a 767 936 3
a 767 769 13
a 767 866 15
a 768 969 18
a 768 998 16
a 768 972 15
a 768 934 9
a 768 891 8
a 768 973 3
a 769 800 6
a 769 864 7
a 769 840 12
a 769 860 15
a 769 998 20
a 770 954 1
a 770 915 12
a 770 838 13
a 770 887 15
a 770 943 11
a 770 831 3
a 770 799 17
a 771 964 17
a 771 855 6
a 771 822 4
a 771 869 18
a 771 999 11
a 771 985 6
a 771 786 20
a 771 996 14
a 772 775 15
a 772 907 20
a 772 858 4
a 772 974 2
a 772 806 10
a 772 781 18
a 773 994 16
a 773 853 11
a 773 905 7
a 773 789 10
a 773 876 19
a 773 878 18
a 773 844 5
a 773 900 7
a 774 838 4
a 774 843 12
a 774 948 14
a 775 872 8
a 775 931 7
a 775 980 6
a 775 968 19
a 775 818 12
a 775 954 9
a 776 991 12
a 776 832 17
a 776 948 5
a 777 853 13
a 777 889 8
a 777 910 6
a 777 810 4
a 777 788 7
a 777 809 10
a 778 958 20
a 778 922 19
a 778 823 18
a 778 936 14
a 779 865 1
a 779 886 6
a 779 876 4
a 779 974 16
a 779 990 1
a 779 892 19
a 779 971 14
a 779 940 9
a 780 900 11
a 780 871 18
a 780 972 18
a 781 888 13
a 781 842 11
a 781 962 19
a 781 873 19
a 781 905 7
a 781 911 7
a 782 848 10
a 782 814 8
a 782 832 18
a 782 798 10
a 782 813 17
a 782 927 17
a 783 976 2
a 783 807 9
a 783 920 20
a 783 961 1
a 783 970 17
a 783 873 17
a 783 944 15
a 784 856 10
a 784 932 16
a 785 956 11
a 785 880 2
a 786 951 2
a 786 1001 18
a 786 845 3
a 786 956 8
a 786 922 1
a 787 953 10
a 787 935 12
a 787 960 8
a 787 851 13
a 788 828 7
a 788 973 19
a 788 990 13
a 789 854 18
a 789 818 14
a 789 983 12
a 789 971 14
a 790 836 19
a 791 889 13
a 791 838 18
a 791 872 18
a 791 900 5
a 791 901 2
a 791 856 18
a 792 859 11
a 792 882 12
a 792 895 7
a 792 827 13
a 793 921 14
a 793 935 8
a 793 848 3
a 793 950 7
a 793 813 15
a 794 998 19
a 794 882 14
a 794 936 14
a 794 900 3
a 794 887 13
a 794 858 2
a 795 967 15
a 795 968 11
a 795 977 4
a 796 933 16
a 797 959 20
a 797 909 16
a 797 803 18
a 797 846 8
a 797 868 6
a 798 924 18
a 798 983 10
a 798 805 4
a 798 959 5
a 799 947 11
a 799 817 7
a 799 835 20
a 799 840 18
a 799 977 19
a 800 933 3
a 800 931 18
a 801 844 15
a 801 819 6
a 801 899 6
a 801 971 8
a 801 945 13
a 802 942 11
a 802 921 14
a 802 880 18
a 802 803 8
a 802 900 5
a 803 977 16
a 803 812 11
a 804 904 17
a 804 866 1
a 804 993 9
a 804 928 17
a 805 821 19
a 805 942 3
a 805 981 15
a 806 929 12
a 806 939 10
a 806 998 18
a 806 860 4
a 807 942 8
a 807 817 19
a 807 844 13
a 807 965 4
a 808 860 17
a 808 909 16
a 808 950 8
a 808 969 14
a 808 970 4
a 809 906 1
a 809 933 12
a 810 907 2
a 810 918 10
a 810 962 17
a 811 942 15
a 811 848 15
a 811 899 9
a 811 953 19
a 811 830 1
a 812 952 5
a 813 935 16
a 813 851 13
a 813 977 5
a 813 822 18
a 814 916 5
a 814 877 1
a 814 898 3
a 814 853 20
a 815 997 10
a 815 930 10
a 815 826 20
a 815 936 7
a 815 862 5
a 816 845 18
a 816 821 4
a 816 938 7
a 817 859 14
a 817 901 8
a 817 895 3
a 817 890 19
a 817 909 17
a 817 904 4
a 817 921 7
a 817 836 17
a 818 825 18
a 818 872 20
a 819 923 17
a 819 921 12
a 820 903 9
a 820 902 18
a 820 912 2
a 820 969 6
a 821 865 5
a 821 832 7
a 821 883 3
a 821 906 4
a 821 852 10
a 822 829 18
a 823 836 1
a 823 926 2
a 823 830 7
a 823 856 14
a 824 989 6
a 824 1001 1
a 824 885 2
a 824 983 11
a 824 945 3
a 825 972 18
a 825 992 13
a 825 843 4
a 826 918 5
a 826 969 15
a 827 964 9
a 827 982 12
a 827 941 20
a 828 859 20
a 828 926 1
a 828 934 7
a 828 877 12
a 828 945 16
a 828 898 9
a 828 949 15
a 829 838 20
a 829 939 9
a 829 896 16
a 829 872 18
a 829 880 9
a 830 864 15
a 830 974 12
a 830 848 15
a 830 844 1
a 831 933 14
a 831 905 11
a 832 843 3
a 832 945 13
a 832 948 16
a 833 878 16
a 833 865 10
a 833 953 17
a 833 923 4
a 833 976 12
a 833 884 15
a 834 963 1
a 834 855 7
a 835 991 13
a 835 857 15
a 835 953 7
a 836 972 18
a 836 943 6
a 837 874 4
a 838 967 17
a 838 951 18
a 839 848 7
a 839 939 18
a 839 957 17
a 839 948 2
a 840 947 6
a 840 957 6
a 840 977 4
a 840 883 5
a 841 953 7
a 841 997 7
a 841 1001 20
a 842 933 5
a 842 888 14
a 842 988 15
a 843 845 6
a 843 901 1
a 843 877 7
a 843 930 13
a 844 887 8
a 844 910 2
a 844 923 12
a 845 948 17
a 845 932 13
a 845 882 7
a 845 877 10
a 846 973 13
a 846 884 3
a 846 974 18
a 847 955 16
a 847 891 3
a 847 923 20
a 848 892 1
a 848 851 7
a 849 987 7
a 849 875 3
a 849 866 8
a 849 960 10
a 850 958 15
a 851 870 6
a 851 874 13
a 851 900 2
a 851 890 8
a 851 954 18
a 852 957 13
a 853 901 12
a 853 951 11
a 853 929 20
a 854 977 15
a 854 988 2
a 855 899 13
a 855 914 10
a 855 873 12
a 855 892 4
a 856 937 1
a 856 886 17
a 856 906 17
a 856 972 8
a 857 893 8
a 857 900 14
a 857 861 7
a 858 935 6
a 858 984 19
a 858 969 18
a 858 948 15
a 859 928 19
a 859 985 6
a 859 956 11
a 859 954 6
a 859 910 12
a 860 939 1
a 860 998 19
a 860 890 13
a 860 978 13
a 861 899 6
a 861 901 19
a 861 893 5
a 861 877 16
a 861 963 1
a 862 868 6
a 862 907 16
a 862 969 1
a 863 985 12
a 863 917 13
a 863 929 7
a 865 975 16
a 865 872 9
a 865 912 14
a 866 927 20
a 866 904 17
a 869 887 20
a 869 968 20
a 869 987 5
a 870 989 11
a 870 887 8
a 870 916 4
a 872 873 10
a 872 949 18
a 872 880 8
a 872 957 14
a 872 980 1
a 872 983 10
a 873 877 12
a 874 884 9
a 874 916 15
a 874 955 8
a 875 927 10
a 875 892 3
a 875 895 5
a 875 924 5
a 875 922 4
a 876 908 16
a 876 992 3
a 877 990 15
a 877 903 14
a 877 886 7
a 877 898 16
a 878 931 3
a 879 899 17
a 879 999 14
a 879 932 5
a 880 882 18
a 880 888 11
a 881 938 19
a 881 990 15
a 881 988 6
a 881 892 8
a 881 972 6
a 882 994 16
a 882 892 2
a 882 927 11
a 882 1001 8
a 883 963 12
a 884 950 15
a 884 994 6
a 884 976 2
a 884 888 13
a 886 920 15
a 887 893 17
a 888 917 8
a 889 958 2
a 890 959 18
a 890 962 8
a 891 931 6
a 891 909 7
a 891 913 17
a 891 990 1
a 891 944 9
a 892 958 8
a 893 984 15
a 893 1001 12
a 894 954 13
a 894 926 3
a 894 904 5
a 895 978 1
a 895 924 10
a 896 915 2
a 896 948 4
a 897 986 19
a 898 911 12
a 898 950 3
a 898 946 5
a 899 971 6
a 899 973 4
a 899 999 12
a 900 992 7
a 901 917 5
a 901 957 18
a 902 908 12
a 902 918 3
a 903 985 17
a 903 993 17
a 903 969 13
a 904 930 14
a 904 994 5
a 904 974 1
a 905 907 15
a 906 947 16
a 906 971 19
a 907 976 12
a 907 983 11
a 907 966 17
a 907 946 5
a 909 982 17
a 909 975 12
a 909 940 18
a 910 944 13
a 912 964 11
a 912 930 13
a 913 928 12
a 913 949 17
a 913 934 8
a 914 920 17
a 915 917 6
a 916 942 1
a 918 968 3
a 919 965 6
a 919 921 19
a 920 984 10
a 920 934 17
a 920 994 16
a 920 960 9
a 920 937 15
a 921 955 11
a 922 975 19
a 922 961 12
a 922 927 1
a 923 990 14
a 923 938 3
a 923 948 20
a 924 953 17
a 925 955 20
a 925 993 6
a 926 961 3
a 927 982 13
a 928 935 4
a 928 931 2
a 929 973 1
a 930 983 9
a 930 947 13
a 932 972 5
a 932 943 3
a 933 987 5
a 933 940 9
a 934 992 11
a 935 956 15
a 936 985 17
a 938 972 15
a 938 988 12
a 938 973 4
a 939 944 2
a 939 946 4
a 939 947 2
a 940 943 19
a 941 979 14
a 941 946 9
a 942 982 7
a 942 991 19
a 943 949 20
a 945 977 17
a 945 978 20
a 945 1001 7
a 945 992 16
a 946 959 8
a 946 1001 7
a 948 992 17
a 948 982 1
a 949 990 18
a 951 962 3
a 952 973 15
a 952 1002 1000
a 953 977 10
a 953 972 1
a 953 1002 1000
a 954 980 9
a 954 1002 1000
a 955 1002 1000
a 956 1002 1000
a 957 962 17
a 957 1002 1000
a 958 1002 1000
a 959 1002 1000
a 960 1002 1000
a 961 989 16
a 961 1002 1000
a 962 998 20
a 962 1002 1000
a 963 964 2
a 963 993 3
a 963 969 15
a 963 1002 1000
a 964 971 8
a 964 1002 1000
a 965 990 12
a 965 996 7
a 965 1002 1000
a 966 1002 1000
a 967 1002 1000
a 968 1002 1000
a 969 1002 1000
a 970 980 8
a 970 973 4
a 970 1002 1000
a 971 993 12
a 971 1002 1000
a 972 981 4
a 972 1002 1000
a 973 986 18
a 973 1002 1000
a 974 1002 1000
a 975 1002 1000
a 976 990 11
a 976 1002 1000
a 977 1002 1000
a 978 1002 1000
a 979 1002 1000
a 980 1002 1000
a 981 995 9
a 981 1002 1000
a 982 1002 1000
a 983 1002 1000
a 984 985 11
a 984 1002 1000
a 985 986 14
a 985 1002 1000
a 986 998 1
a 986 1002 1000
a 987 1002 1000
a 988 1002 1000
a 989 1002 1000
a 990 997 3
a 990 1002 1000
a 991 1002 1000
a 992 1002 1000
a 993 1002 1000
a 994 1002 1000
a 995 1002 1000
a 996 1002 1000
a 997 1002 1000
a 998 1002 1000
a 999 1002 1000
a 1000 1002 1000
a 1001 1002 1000
