c  Bad case for Goldberg
c 5000 vertices
a 2 83 5000
a 2 82 5000
a 2 81 5000
a 2 80 5000
a 2 79 5000
a 2 78 5000
a 2 77 5000
a 2 76 5000
a 2 75 5000
a 2 74 5000
a 2 73 5000
a 2 72 5000
a 2 71 5000
a 2 70 5000
a 2 69 5000
a 2 68 5000
a 2 67 5000
a 2 66 5000
a 2 65 5000
a 2 64 5000
a 2 63 5000
a 2 62 5000
a 2 61 5000
a 2 60 5000
a 2 59 5000
a 2 58 5000
a 2 57 5000
a 2 56 5000
a 2 55 5000
a 2 54 5000
a 2 53 5000
a 2 52 5000
a 2 51 5000
a 2 50 5000
a 2 49 5000
a 2 48 5000
a 2 47 5000
a 2 46 5000
a 2 45 5000
a 2 44 5000
a 2 43 5000
a 2 42 5000
a 2 41 5000
a 2 40 5000
a 2 39 5000
a 2 38 5000
a 2 37 5000
a 2 36 5000
a 2 35 5000
a 2 34 5000
a 2 33 5000
a 2 32 5000
a 2 31 5000
a 2 30 5000
a 2 29 5000
a 2 28 5000
a 2 27 5000
a 2 26 5000
a 2 25 5000
a 2 24 5000
a 2 23 5000
a 2 22 5000
a 2 21 5000
a 2 20 5000
a 2 19 5000
a 2 18 5000
a 2 17 5000
a 2 16 5000
a 2 15 5000
a 2 14 5000
a 2 13 5000
a 2 12 5000
a 2 11 5000
a 2 10 5000
a 2 9 5000
a 2 8 5000
a 2 7 5000
a 2 6 5000
a 2 5 5000
a 2 4 5000
a 2 3 5000
a 3 5003 1
a 4 5004 1
a 5 5005 1
a 6 5006 1
a 7 5007 1
a 8 5008 1
a 9 5009 1
a 10 5010 1
a 11 5011 1
a 12 5012 1
a 13 5013 1
a 14 5014 1
a 15 5015 1
a 16 5016 1
a 17 5017 1
a 18 5018 1
a 19 5019 1
a 20 5020 1
a 21 5021 1
a 22 5022 1
a 23 5023 1
a 24 5024 1
a 25 5025 1
a 26 5026 1
a 27 5027 1
a 28 5028 1
a 29 5029 1
a 30 5030 1
a 31 5031 1
a 32 5032 1
a 33 5033 1
a 34 5034 1
a 35 5035 1
a 36 5036 1
a 37 5037 1
a 38 5038 1
a 39 5039 1
a 40 5040 1
a 41 5041 1
a 42 5042 1
a 43 5043 1
a 44 5044 1
a 45 5045 1
a 46 5046 1
a 47 5047 1
a 48 5048 1
a 49 5049 1
a 50 5050 1
a 51 5051 1
a 52 5052 1
a 53 5053 1
a 54 5054 1
a 55 5055 1
a 56 5056 1
a 57 5057 1
a 58 5058 1
a 59 5059 1
a 60 5060 1
a 61 5061 1
a 62 5062 1
a 63 5063 1
a 64 5064 1
a 65 5065 1
a 66 5066 1
a 67 5067 1
a 68 5068 1
a 69 5069 1
a 70 5070 1
a 71 5071 1
a 72 5072 1
a 73 5073 1
a 74 5074 1
a 75 5075 1
a 76 5076 1
a 77 5077 1
a 78 5078 1
a 79 5079 1
a 80 5080 1
a 81 5081 1
a 82 5082 1
a 83 5083 1
a 84 5084 1
a 85 5085 1
a 86 5086 1
a 87 5087 1
a 88 5088 1
a 89 5089 1
a 90 5090 1
a 91 5091 1
a 92 5092 1
a 93 5093 1
a 94 5094 1
a 95 5095 1
a 96 5096 1
a 97 5097 1
a 98 5098 1
a 99 5099 1
a 100 5100 1
a 101 5101 1
a 102 5102 1
a 103 5103 1
a 104 5104 1
a 105 5105 1
a 106 5106 1
a 107 5107 1
a 108 5108 1
a 109 5109 1
a 110 5110 1
a 111 5111 1
a 112 5112 1
a 113 5113 1
a 114 5114 1
a 115 5115 1
a 116 5116 1
a 117 5117 1
a 118 5118 1
a 119 5119 1
a 120 5120 1
a 121 5121 1
a 122 5122 1
a 123 5123 1
a 124 5124 1
a 125 5125 1
a 126 5126 1
a 127 5127 1
a 128 5128 1
a 129 5129 1
a 130 5130 1
a 131 5131 1
a 132 5132 1
a 133 5133 1
a 134 5134 1
a 135 5135 1
a 136 5136 1
a 137 5137 1
a 138 5138 1
a 139 5139 1
a 140 5140 1
a 141 5141 1
a 142 5142 1
a 143 5143 1
a 144 5144 1
a 145 5145 1
a 146 5146 1
a 147 5147 1
a 148 5148 1
a 149 5149 1
a 150 5150 1
a 151 5151 1
a 152 5152 1
a 153 5153 1
a 154 5154 1
a 155 5155 1
a 156 5156 1
a 157 5157 1
a 158 5158 1
a 159 5159 1
a 160 5160 1
a 161 5161 1
a 162 5162 1
a 163 5163 1
a 164 5164 1
a 165 5165 1
a 166 5166 1
a 167 5167 1
a 168 5168 1
a 169 5169 1
a 170 5170 1
a 171 5171 1
a 172 5172 1
a 173 5173 1
a 174 5174 1
a 175 5175 1
a 176 5176 1
a 177 5177 1
a 178 5178 1
a 179 5179 1
a 180 5180 1
a 181 5181 1
a 182 5182 1
a 183 5183 1
a 184 5184 1
a 185 5185 1
a 186 5186 1
a 187 5187 1
a 188 5188 1
a 189 5189 1
a 190 5190 1
a 191 5191 1
a 192 5192 1
a 193 5193 1
a 194 5194 1
a 195 5195 1
a 196 5196 1
a 197 5197 1
a 198 5198 1
a 199 5199 1
a 200 5200 1
a 201 5201 1
a 202 5202 1
a 203 5203 1
a 204 5204 1
a 205 5205 1
a 206 5206 1
a 207 5207 1
a 208 5208 1
a 209 5209 1
a 210 5210 1
a 211 5211 1
a 212 5212 1
a 213 5213 1
a 214 5214 1
a 215 5215 1
a 216 5216 1
a 217 5217 1
a 218 5218 1
a 219 5219 1
a 220 5220 1
a 221 5221 1
a 222 5222 1
a 223 5223 1
a 224 5224 1
a 225 5225 1
a 226 5226 1
a 227 5227 1
a 228 5228 1
a 229 5229 1
a 230 5230 1
a 231 5231 1
a 232 5232 1
a 233 5233 1
a 234 5234 1
a 235 5235 1
a 236 5236 1
a 237 5237 1
a 238 5238 1
a 239 5239 1
a 240 5240 1
a 241 5241 1
a 242 5242 1
a 243 5243 1
a 244 5244 1
a 245 5245 1
a 246 5246 1
a 247 5247 1
a 248 5248 1
a 249 5249 1
a 250 5250 1
a 251 5251 1
a 252 5252 1
a 253 5253 1
a 254 5254 1
a 255 5255 1
a 256 5256 1
a 257 5257 1
a 258 5258 1
a 259 5259 1
a 260 5260 1
a 261 5261 1
a 262 5262 1
a 263 5263 1
a 264 5264 1
a 265 5265 1
a 266 5266 1
a 267 5267 1
a 268 5268 1
a 269 5269 1
a 270 5270 1
a 271 5271 1
a 272 5272 1
a 273 5273 1
a 274 5274 1
a 275 5275 1
a 276 5276 1
a 277 5277 1
a 278 5278 1
a 279 5279 1
a 280 5280 1
a 281 5281 1
a 282 5282 1
a 283 5283 1
a 284 5284 1
a 285 5285 1
a 286 5286 1
a 287 5287 1
a 288 5288 1
a 289 5289 1
a 290 5290 1
a 291 5291 1
a 292 5292 1
a 293 5293 1
a 294 5294 1
a 295 5295 1
a 296 5296 1
a 297 5297 1
a 298 5298 1
a 299 5299 1
a 300 5300 1
a 301 5301 1
a 302 5302 1
a 303 5303 1
a 304 5304 1
a 305 5305 1
a 306 5306 1
a 307 5307 1
a 308 5308 1
a 309 5309 1
a 310 5310 1
a 311 5311 1
a 312 5312 1
a 313 5313 1
a 314 5314 1
a 315 5315 1
a 316 5316 1
a 317 5317 1
a 318 5318 1
a 319 5319 1
a 320 5320 1
a 321 5321 1
a 322 5322 1
a 323 5323 1
a 324 5324 1
a 325 5325 1
a 326 5326 1
a 327 5327 1
a 328 5328 1
a 329 5329 1
a 330 5330 1
a 331 5331 1
a 332 5332 1
a 333 5333 1
a 334 5334 1
a 335 5335 1
a 336 5336 1
a 337 5337 1
a 338 5338 1
a 339 5339 1
a 340 5340 1
a 341 5341 1
a 342 5342 1
a 343 5343 1
a 344 5344 1
a 345 5345 1
a 346 5346 1
a 347 5347 1
a 348 5348 1
a 349 5349 1
a 350 5350 1
a 351 5351 1
a 352 5352 1
a 353 5353 1
a 354 5354 1
a 355 5355 1
a 356 5356 1
a 357 5357 1
a 358 5358 1
a 359 5359 1
a 360 5360 1
a 361 5361 1
a 362 5362 1
a 363 5363 1
a 364 5364 1
a 365 5365 1
a 366 5366 1
a 367 5367 1
a 368 5368 1
a 369 5369 1
a 370 5370 1
a 371 5371 1
a 372 5372 1
a 373 5373 1
a 374 5374 1
a 375 5375 1
a 376 5376 1
a 377 5377 1
a 378 5378 1
a 379 5379 1
a 380 5380 1
a 381 5381 1
a 382 5382 1
a 383 5383 1
a 384 5384 1
a 385 5385 1
a 386 5386 1
a 387 5387 1
a 388 5388 1
a 389 5389 1
a 390 5390 1
a 391 5391 1
a 392 5392 1
a 393 5393 1
a 394 5394 1
a 395 5395 1
a 396 5396 1
a 397 5397 1
a 398 5398 1
a 399 5399 1
a 400 5400 1
a 401 5401 1
a 402 5402 1
a 403 5403 1
a 404 5404 1
a 405 5405 1
a 406 5406 1
a 407 5407 1
a 408 5408 1
a 409 5409 1
a 410 5410 1
a 411 5411 1
a 412 5412 1
a 413 5413 1
a 414 5414 1
a 415 5415 1
a 416 5416 1
a 417 5417 1
a 418 5418 1
a 419 5419 1
a 420 5420 1
a 421 5421 1
a 422 5422 1
a 423 5423 1
a 424 5424 1
a 425 5425 1
a 426 5426 1
a 427 5427 1
a 428 5428 1
a 429 5429 1
a 430 5430 1
a 431 5431 1
a 432 5432 1
a 433 5433 1
a 434 5434 1
a 435 5435 1
a 436 5436 1
a 437 5437 1
a 438 5438 1
a 439 5439 1
a 440 5440 1
a 441 5441 1
a 442 5442 1
a 443 5443 1
a 444 5444 1
a 445 5445 1
a 446 5446 1
a 447 5447 1
a 448 5448 1
a 449 5449 1
a 450 5450 1
a 451 5451 1
a 452 5452 1
a 453 5453 1
a 454 5454 1
a 455 5455 1
a 456 5456 1
a 457 5457 1
a 458 5458 1
a 459 5459 1
a 460 5460 1
a 461 5461 1
a 462 5462 1
a 463 5463 1
a 464 5464 1
a 465 5465 1
a 466 5466 1
a 467 5467 1
a 468 5468 1
a 469 5469 1
a 470 5470 1
a 471 5471 1
a 472 5472 1
a 473 5473 1
a 474 5474 1
a 475 5475 1
a 476 5476 1
a 477 5477 1
a 478 5478 1
a 479 5479 1
a 480 5480 1
a 481 5481 1
a 482 5482 1
a 483 5483 1
a 484 5484 1
a 485 5485 1
a 486 5486 1
a 487 5487 1
a 488 5488 1
a 489 5489 1
a 490 5490 1
a 491 5491 1
a 492 5492 1
a 493 5493 1
a 494 5494 1
a 495 5495 1
a 496 5496 1
a 497 5497 1
a 498 5498 1
a 499 5499 1
a 500 5500 1
a 501 5501 1
a 502 5502 1
a 503 5503 1
a 504 5504 1
a 505 5505 1
a 506 5506 1
a 507 5507 1
a 508 5508 1
a 509 5509 1
a 510 5510 1
a 511 5511 1
a 512 5512 1
a 513 5513 1
a 514 5514 1
a 515 5515 1
a 516 5516 1
a 517 5517 1
a 518 5518 1
a 519 5519 1
a 520 5520 1
a 521 5521 1
a 522 5522 1
a 523 5523 1
a 524 5524 1
a 525 5525 1
a 526 5526 1
a 527 5527 1
a 528 5528 1
a 529 5529 1
a 530 5530 1
a 531 5531 1
a 532 5532 1
a 533 5533 1
a 534 5534 1
a 535 5535 1
a 536 5536 1
a 537 5537 1
a 538 5538 1
a 539 5539 1
a 540 5540 1
a 541 5541 1
a 542 5542 1
a 543 5543 1
a 544 5544 1
a 545 5545 1
a 546 5546 1
a 547 5547 1
a 548 5548 1
a 549 5549 1
a 550 5550 1
a 551 5551 1
a 552 5552 1
a 553 5553 1
a 554 5554 1
a 555 5555 1
a 556 5556 1
a 557 5557 1
a 558 5558 1
a 559 5559 1
a 560 5560 1
a 561 5561 1
a 562 5562 1
a 563 5563 1
a 564 5564 1
a 565 5565 1
a 566 5566 1
a 567 5567 1
a 568 5568 1
a 569 5569 1
a 570 5570 1
a 571 5571 1
a 572 5572 1
a 573 5573 1
a 574 5574 1
a 575 5575 1
a 576 5576 1
a 577 5577 1
a 578 5578 1
a 579 5579 1
a 580 5580 1
a 581 5581 1
a 582 5582 1
a 583 5583 1
a 584 5584 1
a 585 5585 1
a 586 5586 1
a 587 5587 1
a 588 5588 1
a 589 5589 1
a 590 5590 1
a 591 5591 1
a 592 5592 1
a 593 5593 1
a 594 5594 1
a 595 5595 1
a 596 5596 1
a 597 5597 1
a 598 5598 1
a 599 5599 1
a 600 5600 1
a 601 5601 1
a 602 5602 1
a 603 5603 1
a 604 5604 1
a 605 5605 1
a 606 5606 1
a 607 5607 1
a 608 5608 1
a 609 5609 1
a 610 5610 1
a 611 5611 1
a 612 5612 1
a 613 5613 1
a 614 5614 1
a 615 5615 1
a 616 5616 1
a 617 5617 1
a 618 5618 1
a 619 5619 1
a 620 5620 1
a 621 5621 1
a 622 5622 1
a 623 5623 1
a 624 5624 1
a 625 5625 1
a 626 5626 1
a 627 5627 1
a 628 5628 1
a 629 5629 1
a 630 5630 1
a 631 5631 1
a 632 5632 1
a 633 5633 1
a 634 5634 1
a 635 5635 1
a 636 5636 1
a 637 5637 1
a 638 5638 1
a 639 5639 1
a 640 5640 1
a 641 5641 1
a 642 5642 1
a 643 5643 1
a 644 5644 1
a 645 5645 1
a 646 5646 1
a 647 5647 1
a 648 5648 1
a 649 5649 1
a 650 5650 1
a 651 5651 1
a 652 5652 1
a 653 5653 1
a 654 5654 1
a 655 5655 1
a 656 5656 1
a 657 5657 1
a 658 5658 1
a 659 5659 1
a 660 5660 1
a 661 5661 1
a 662 5662 1
a 663 5663 1
a 664 5664 1
a 665 5665 1
a 666 5666 1
a 667 5667 1
a 668 5668 1
a 669 5669 1
a 670 5670 1
a 671 5671 1
a 672 5672 1
a 673 5673 1
a 674 5674 1
a 675 5675 1
a 676 5676 1
a 677 5677 1
a 678 5678 1
a 679 5679 1
a 680 5680 1
a 681 5681 1
a 682 5682 1
a 683 5683 1
a 684 5684 1
a 685 5685 1
a 686 5686 1
a 687 5687 1
a 688 5688 1
a 689 5689 1
a 690 5690 1
a 691 5691 1
a 692 5692 1
a 693 5693 1
a 694 5694 1
a 695 5695 1
a 696 5696 1
a 697 5697 1
a 698 5698 1
a 699 5699 1
a 700 5700 1
a 701 5701 1
a 702 5702 1
a 703 5703 1
a 704 5704 1
a 705 5705 1
a 706 5706 1
a 707 5707 1
a 708 5708 1
a 709 5709 1
a 710 5710 1
a 711 5711 1
a 712 5712 1
a 713 5713 1
a 714 5714 1
a 715 5715 1
a 716 5716 1
a 717 5717 1
a 718 5718 1
a 719 5719 1
a 720 5720 1
a 721 5721 1
a 722 5722 1
a 723 5723 1
a 724 5724 1
a 725 5725 1
a 726 5726 1
a 727 5727 1
a 728 5728 1
a 729 5729 1
a 730 5730 1
a 731 5731 1
a 732 5732 1
a 733 5733 1
a 734 5734 1
a 735 5735 1
a 736 5736 1
a 737 5737 1
a 738 5738 1
a 739 5739 1
a 740 5740 1
a 741 5741 1
a 742 5742 1
a 743 5743 1
a 744 5744 1
a 745 5745 1
a 746 5746 1
a 747 5747 1
a 748 5748 1
a 749 5749 1
a 750 5750 1
a 751 5751 1
a 752 5752 1
a 753 5753 1
a 754 5754 1
a 755 5755 1
a 756 5756 1
a 757 5757 1
a 758 5758 1
a 759 5759 1
a 760 5760 1
a 761 5761 1
a 762 5762 1
a 763 5763 1
a 764 5764 1
a 765 5765 1
a 766 5766 1
a 767 5767 1
a 768 5768 1
a 769 5769 1
a 770 5770 1
a 771 5771 1
a 772 5772 1
a 773 5773 1
a 774 5774 1
a 775 5775 1
a 776 5776 1
a 777 5777 1
a 778 5778 1
a 779 5779 1
a 780 5780 1
a 781 5781 1
a 782 5782 1
a 783 5783 1
a 784 5784 1
a 785 5785 1
a 786 5786 1
a 787 5787 1
a 788 5788 1
a 789 5789 1
a 790 5790 1
a 791 5791 1
a 792 5792 1
a 793 5793 1
a 794 5794 1
a 795 5795 1
a 796 5796 1
a 797 5797 1
a 798 5798 1
a 799 5799 1
a 800 5800 1
a 801 5801 1
a 802 5802 1
a 803 5803 1
a 804 5804 1
a 805 5805 1
a 806 5806 1
a 807 5807 1
a 808 5808 1
a 809 5809 1
a 810 5810 1
a 811 5811 1
a 812 5812 1
a 813 5813 1
a 814 5814 1
a 815 5815 1
a 816 5816 1
a 817 5817 1
a 818 5818 1
a 819 5819 1
a 820 5820 1
a 821 5821 1
a 822 5822 1
a 823 5823 1
a 824 5824 1
a 825 5825 1
a 826 5826 1
a 827 5827 1
a 828 5828 1
a 829 5829 1
a 830 5830 1
a 831 5831 1
a 832 5832 1
a 833 5833 1
a 834 5834 1
a 835 5835 1
a 836 5836 1
a 837 5837 1
a 838 5838 1
a 839 5839 1
a 840 5840 1
a 841 5841 1
a 842 5842 1
a 843 5843 1
a 844 5844 1
a 845 5845 1
a 846 5846 1
a 847 5847 1
a 848 5848 1
a 849 5849 1
a 850 5850 1
a 851 5851 1
a 852 5852 1
a 853 5853 1
a 854 5854 1
a 855 5855 1
a 856 5856 1
a 857 5857 1
a 858 5858 1
a 859 5859 1
a 860 5860 1
a 861 5861 1
a 862 5862 1
a 863 5863 1
a 864 5864 1
a 865 5865 1
a 866 5866 1
a 867 5867 1
a 868 5868 1
a 869 5869 1
a 870 5870 1
a 871 5871 1
a 872 5872 1
a 873 5873 1
a 874 5874 1
a 875 5875 1
a 876 5876 1
a 877 5877 1
a 878 5878 1
a 879 5879 1
a 880 5880 1
a 881 5881 1
a 882 5882 1
a 883 5883 1
a 884 5884 1
a 885 5885 1
a 886 5886 1
a 887 5887 1
a 888 5888 1
a 889 5889 1
a 890 5890 1
a 891 5891 1
a 892 5892 1
a 893 5893 1
a 894 5894 1
a 895 5895 1
a 896 5896 1
a 897 5897 1
a 898 5898 1
a 899 5899 1
a 900 5900 1
a 901 5901 1
a 902 5902 1
a 903 5903 1
a 904 5904 1
a 905 5905 1
a 906 5906 1
a 907 5907 1
a 908 5908 1
a 909 5909 1
a 910 5910 1
a 911 5911 1
a 912 5912 1
a 913 5913 1
a 914 5914 1
a 915 5915 1
a 916 5916 1
a 917 5917 1
a 918 5918 1
a 919 5919 1
a 920 5920 1
a 921 5921 1
a 922 5922 1
a 923 5923 1
a 924 5924 1
a 925 5925 1
a 926 5926 1
a 927 5927 1
a 928 5928 1
a 929 5929 1
a 930 5930 1
a 931 5931 1
a 932 5932 1
a 933 5933 1
a 934 5934 1
a 935 5935 1
a 936 5936 1
a 937 5937 1
a 938 5938 1
a 939 5939 1
a 940 5940 1
a 941 5941 1
a 942 5942 1
a 943 5943 1
a 944 5944 1
a 945 5945 1
a 946 5946 1
a 947 5947 1
a 948 5948 1
a 949 5949 1
a 950 5950 1
a 951 5951 1
a 952 5952 1
a 953 5953 1
a 954 5954 1
a 955 5955 1
a 956 5956 1
a 957 5957 1
a 958 5958 1
a 959 5959 1
a 960 5960 1
a 961 5961 1
a 962 5962 1
a 963 5963 1
a 964 5964 1
a 965 5965 1
a 966 5966 1
a 967 5967 1
a 968 5968 1
a 969 5969 1
a 970 5970 1
a 971 5971 1
a 972 5972 1
a 973 5973 1
a 974 5974 1
a 975 5975 1
a 976 5976 1
a 977 5977 1
a 978 5978 1
a 979 5979 1
a 980 5980 1
a 981 5981 1
a 982 5982 1
a 983 5983 1
a 984 5984 1
a 985 5985 1
a 986 5986 1
a 987 5987 1
a 988 5988 1
a 989 5989 1
a 990 5990 1
a 991 5991 1
a 992 5992 1
a 993 5993 1
a 994 5994 1
a 995 5995 1
a 996 5996 1
a 997 5997 1
a 998 5998 1
a 999 5999 1
a 1000 6000 1
a 1001 6001 1
a 1002 6002 1
a 1003 6003 1
a 1004 6004 1
a 1005 6005 1
a 1006 6006 1
a 1007 6007 1
a 1008 6008 1
a 1009 6009 1
a 1010 6010 1
a 1011 6011 1
a 1012 6012 1
a 1013 6013 1
a 1014 6014 1
a 1015 6015 1
a 1016 6016 1
a 1017 6017 1
a 1018 6018 1
a 1019 6019 1
a 1020 6020 1
a 1021 6021 1
a 1022 6022 1
a 1023 6023 1
a 1024 6024 1
a 1025 6025 1
a 1026 6026 1
a 1027 6027 1
a 1028 6028 1
a 1029 6029 1
a 1030 6030 1
a 1031 6031 1
a 1032 6032 1
a 1033 6033 1
a 1034 6034 1
a 1035 6035 1
a 1036 6036 1
a 1037 6037 1
a 1038 6038 1
a 1039 6039 1
a 1040 6040 1
a 1041 6041 1
a 1042 6042 1
a 1043 6043 1
a 1044 6044 1
a 1045 6045 1
a 1046 6046 1
a 1047 6047 1
a 1048 6048 1
a 1049 6049 1
a 1050 6050 1
a 1051 6051 1
a 1052 6052 1
a 1053 6053 1
a 1054 6054 1
a 1055 6055 1
a 1056 6056 1
a 1057 6057 1
a 1058 6058 1
a 1059 6059 1
a 1060 6060 1
a 1061 6061 1
a 1062 6062 1
a 1063 6063 1
a 1064 6064 1
a 1065 6065 1
a 1066 6066 1
a 1067 6067 1
a 1068 6068 1
a 1069 6069 1
a 1070 6070 1
a 1071 6071 1
a 1072 6072 1
a 1073 6073 1
a 1074 6074 1
a 1075 6075 1
a 1076 6076 1
a 1077 6077 1
a 1078 6078 1
a 1079 6079 1
a 1080 6080 1
a 1081 6081 1
a 1082 6082 1
a 1083 6083 1
a 1084 6084 1
a 1085 6085 1
a 1086 6086 1
a 1087 6087 1
a 1088 6088 1
a 1089 6089 1
a 1090 6090 1
a 1091 6091 1
a 1092 6092 1
a 1093 6093 1
a 1094 6094 1
a 1095 6095 1
a 1096 6096 1
a 1097 6097 1
a 1098 6098 1
a 1099 6099 1
a 1100 6100 1
a 1101 6101 1
a 1102 6102 1
a 1103 6103 1
a 1104 6104 1
a 1105 6105 1
a 1106 6106 1
a 1107 6107 1
a 1108 6108 1
a 1109 6109 1
a 1110 6110 1
a 1111 6111 1
a 1112 6112 1
a 1113 6113 1
a 1114 6114 1
a 1115 6115 1
a 1116 6116 1
a 1117 6117 1
a 1118 6118 1
a 1119 6119 1
a 1120 6120 1
a 1121 6121 1
a 1122 6122 1
a 1123 6123 1
a 1124 6124 1
a 1125 6125 1
a 1126 6126 1
a 1127 6127 1
a 1128 6128 1
a 1129 6129 1
a 1130 6130 1
a 1131 6131 1
a 1132 6132 1
a 1133 6133 1
a 1134 6134 1
a 1135 6135 1
a 1136 6136 1
a 1137 6137 1
a 1138 6138 1
a 1139 6139 1
a 1140 6140 1
a 1141 6141 1
a 1142 6142 1
a 1143 6143 1
a 1144 6144 1
a 1145 6145 1
a 1146 6146 1
a 1147 6147 1
a 1148 6148 1
a 1149 6149 1
a 1150 6150 1
a 1151 6151 1
a 1152 6152 1
a 1153 6153 1
a 1154 6154 1
a 1155 6155 1
a 1156 6156 1
a 1157 6157 1
a 1158 6158 1
a 1159 6159 1
a 1160 6160 1
a 1161 6161 1
a 1162 6162 1
a 1163 6163 1
a 1164 6164 1
a 1165 6165 1
a 1166 6166 1
a 1167 6167 1
a 1168 6168 1
a 1169 6169 1
a 1170 6170 1
a 1171 6171 1
a 1172 6172 1
a 1173 6173 1
a 1174 6174 1
a 1175 6175 1
a 1176 6176 1
a 1177 6177 1
a 1178 6178 1
a 1179 6179 1
a 1180 6180 1
a 1181 6181 1
a 1182 6182 1
a 1183 6183 1
a 1184 6184 1
a 1185 6185 1
a 1186 6186 1
a 1187 6187 1
a 1188 6188 1
a 1189 6189 1
a 1190 6190 1
a 1191 6191 1
a 1192 6192 1
a 1193 6193 1
a 1194 6194 1
a 1195 6195 1
a 1196 6196 1
a 1197 6197 1
a 1198 6198 1
a 1199 6199 1
a 1200 6200 1
a 1201 6201 1
a 1202 6202 1
a 1203 6203 1
a 1204 6204 1
a 1205 6205 1
a 1206 6206 1
a 1207 6207 1
a 1208 6208 1
a 1209 6209 1
a 1210 6210 1
a 1211 6211 1
a 1212 6212 1
a 1213 6213 1
a 1214 6214 1
a 1215 6215 1
a 1216 6216 1
a 1217 6217 1
a 1218 6218 1
a 1219 6219 1
a 1220 6220 1
a 1221 6221 1
a 1222 6222 1
a 1223 6223 1
a 1224 6224 1
a 1225 6225 1
a 1226 6226 1
a 1227 6227 1
a 1228 6228 1
a 1229 6229 1
a 1230 6230 1
a 1231 6231 1
a 1232 6232 1
a 1233 6233 1
a 1234 6234 1
a 1235 6235 1
a 1236 6236 1
a 1237 6237 1
a 1238 6238 1
a 1239 6239 1
a 1240 6240 1
a 1241 6241 1
a 1242 6242 1
a 1243 6243 1
a 1244 6244 1
a 1245 6245 1
a 1246 6246 1
a 1247 6247 1
a 1248 6248 1
a 1249 6249 1
a 1250 6250 1
a 1251 6251 1
a 1252 6252 1
a 1253 6253 1
a 1254 6254 1
a 1255 6255 1
a 1256 6256 1
a 1257 6257 1
a 1258 6258 1
a 1259 6259 1
a 1260 6260 1
a 1261 6261 1
a 1262 6262 1
a 1263 6263 1
a 1264 6264 1
a 1265 6265 1
a 1266 6266 1
a 1267 6267 1
a 1268 6268 1
a 1269 6269 1
a 1270 6270 1
a 1271 6271 1
a 1272 6272 1
a 1273 6273 1
a 1274 6274 1
a 1275 6275 1
a 1276 6276 1
a 1277 6277 1
a 1278 6278 1
a 1279 6279 1
a 1280 6280 1
a 1281 6281 1
a 1282 6282 1
a 1283 6283 1
a 1284 6284 1
a 1285 6285 1
a 1286 6286 1
a 1287 6287 1
a 1288 6288 1
a 1289 6289 1
a 1290 6290 1
a 1291 6291 1
a 1292 6292 1
a 1293 6293 1
a 1294 6294 1
a 1295 6295 1
a 1296 6296 1
a 1297 6297 1
a 1298 6298 1
a 1299 6299 1
a 1300 6300 1
a 1301 6301 1
a 1302 6302 1
a 1303 6303 1
a 1304 6304 1
a 1305 6305 1
a 1306 6306 1
a 1307 6307 1
a 1308 6308 1
a 1309 6309 1
a 1310 6310 1
a 1311 6311 1
a 1312 6312 1
a 1313 6313 1
a 1314 6314 1
a 1315 6315 1
a 1316 6316 1
a 1317 6317 1
a 1318 6318 1
a 1319 6319 1
a 1320 6320 1
a 1321 6321 1
a 1322 6322 1
a 1323 6323 1
a 1324 6324 1
a 1325 6325 1
a 1326 6326 1
a 1327 6327 1
a 1328 6328 1
a 1329 6329 1
a 1330 6330 1
a 1331 6331 1
a 1332 6332 1
a 1333 6333 1
a 1334 6334 1
a 1335 6335 1
a 1336 6336 1
a 1337 6337 1
a 1338 6338 1
a 1339 6339 1
a 1340 6340 1
a 1341 6341 1
a 1342 6342 1
a 1343 6343 1
a 1344 6344 1
a 1345 6345 1
a 1346 6346 1
a 1347 6347 1
a 1348 6348 1
a 1349 6349 1
a 1350 6350 1
a 1351 6351 1
a 1352 6352 1
a 1353 6353 1
a 1354 6354 1
a 1355 6355 1
a 1356 6356 1
a 1357 6357 1
a 1358 6358 1
a 1359 6359 1
a 1360 6360 1
a 1361 6361 1
a 1362 6362 1
a 1363 6363 1
a 1364 6364 1
a 1365 6365 1
a 1366 6366 1
a 1367 6367 1
a 1368 6368 1
a 1369 6369 1
a 1370 6370 1
a 1371 6371 1
a 1372 6372 1
a 1373 6373 1
a 1374 6374 1
a 1375 6375 1
a 1376 6376 1
a 1377 6377 1
a 1378 6378 1
a 1379 6379 1
a 1380 6380 1
a 1381 6381 1
a 1382 6382 1
a 1383 6383 1
a 1384 6384 1
a 1385 6385 1
a 1386 6386 1
a 1387 6387 1
a 1388 6388 1
a 1389 6389 1
a 1390 6390 1
a 1391 6391 1
a 1392 6392 1
a 1393 6393 1
a 1394 6394 1
a 1395 6395 1
a 1396 6396 1
a 1397 6397 1
a 1398 6398 1
a 1399 6399 1
a 1400 6400 1
a 1401 6401 1
a 1402 6402 1
a 1403 6403 1
a 1404 6404 1
a 1405 6405 1
a 1406 6406 1
a 1407 6407 1
a 1408 6408 1
a 1409 6409 1
a 1410 6410 1
a 1411 6411 1
a 1412 6412 1
a 1413 6413 1
a 1414 6414 1
a 1415 6415 1
a 1416 6416 1
a 1417 6417 1
a 1418 6418 1
a 1419 6419 1
a 1420 6420 1
a 1421 6421 1
a 1422 6422 1
a 1423 6423 1
a 1424 6424 1
a 1425 6425 1
a 1426 6426 1
